ACDATE	ETXEUR	GRXEUR	HKXHKD	NSXUSD	SPXUSD	US2000USD	US30USD	CORNUSD	NATGASUSD	SOYBNUSD	SUGARUSD	WHEATUSD	WTIUSD	XAGEUR	XAUEUR	XAUUSD	XAUXAG	XCUUSD	XPTUSD	XPDUSD	EURUSD
2018-01-30 00:00:00	3605.5	13204.0	32416.5	6941.63	2824.375	1585.004	26030.2	3.553	3.4155	9.9205	0.13581	4.484	63.785	13.80546	1078.745	1338.525	78.1465	3.17289	997.065	1062.95	1.24086
2018-02-01 00:00:00	3574.5	12973.75	32573.5	6953.375	2827.625	1578.781	26174.2	3.552	3.0765	9.7825	0.13312	4.401	66.065	13.7583	1077.925	1348.715	78.3555	3.20525	1005.297	1039.692	1.244
2018-02-04 00:00:00	3486.5	12637.75	31686.0	6726.125	2740.625	1532.2195	25237.0	3.533	3.0165	9.6725	0.13562	4.321	65.005	13.36955	1070.805	1332.735	80.079	3.1602	988.93	1045.479	1.24465
2018-02-06 00:00:00	3422.5	12505.25	31207.5	6642.5	2688.125	1503.488	24769.3	3.597	2.911	9.8175	0.13726	4.395	63.875	13.46766	1070.585	1325.505	79.4955	3.19781	990.664	1014.205	1.23803
2018-02-08 00:00:00	3347.5	12183.25	29543.0	6312.625	2588.625	1468.656	23902.7	3.597	2.834	9.8105	0.13558	4.469	60.485	13.41217	1078.365	1322.185	80.389	3.06308	976.687	966.198	1.22459
2018-02-11 00:00:00	3362.5	12295.0	29604.5	6439.0	2634.25	1484.1415	24291.5	3.62	2.678	9.898	0.13659	4.4495	59.355	13.36419	1074.545	1316.435	80.3945	3.03965	968.156	982.14	1.22525
2018-02-13 00:00:00	3355.5	12249.5	29888.5	6563.125	2664.875	1497.5235	24639.3	3.628	2.6995	10.0445	0.13409	4.513	58.945	13.45025	1078.185	1331.925	80.167	3.152	976.133	989.323	1.23537
2018-02-15 00:00:00	3396.5	12364.0	30655.0	6823.5	2736.505	1539.913	25257.0	3.639	2.661	10.1795	0.13606	4.559	61.485	13.48757	1082.885	1353.995	80.2745	3.23374	1001.911	1019.298	1.24023
2018-02-18 00:00:00	3433.5	12514.5	30655.0	6802.25	2740.125	1544.6845	25268.3	3.654	2.6395	10.1795	0.13606	4.559	61.815	13.41217	1086.195	1348.165	80.976	3.22528	1005.22	1046.331	1.24119
2018-02-20 00:00:00	3423.5	12447.5	30889.0	6802.5	2718.75	1534.309	24980.7	3.626	2.6845	10.22	0.13295	4.446	61.645	13.35522	1078.245	1329.995	80.7375	3.17868	999.78	1035.41	1.23356
2018-02-22 00:00:00	3438.5	12504.75	31220.5	6791.25	2713.125	1539.074	25023.3	3.635	2.6765	10.2815	0.13673	4.469	62.645	13.47625	1079.545	1330.545	80.1125	3.2212	997.986	1041.701	1.22955
2018-02-25 00:00:00	3459.5	12568.75	31416.0	6914.5	2752.125	1551.743	25372.7	3.663	2.7055	10.372	0.13617	4.521	63.565	13.42737	1080.005	1327.175	80.4255	3.19819	994.754	1049.39	1.22886
2018-02-27 00:00:00	3440.5	12433.5	31107.5	6926.75	2752.875	1540.767	25475.3	3.709	2.7085	10.3435	0.13004	4.608	62.825	13.43509	1077.615	1317.585	80.2025	3.1523	983.639	1041.332	1.22262
2018-03-01 00:00:00	3377.5	12093.75	30556.5	6770.13	2681.005	1508.47	24637.5	3.751	2.7085	10.5315	0.13839	4.96	61.235	13.41977	1073.385	1317.125	79.9855	3.10019	968.358	993.657	1.23338
2018-03-04 00:00:00	3319.5	11913.75	30384.0	6795.0	2682.125	1522.085	24464.8	3.762	2.721	10.6045	0.13556	4.892	61.585	13.41706	1074.255	1323.235	80.058	3.1034	968.503	996.541	1.23177
2018-03-06 00:00:00	3329.5	11975.0	30159.5	6825.63	2692.875	1540.259	24490.2	3.765	2.7665	10.5975	0.1344	4.872	62.025	13.51838	1078.615	1339.205	79.7905	3.11891	969.981	986.775	1.24158
2018-03-08 00:00:00	3412.5	12358.5	30836.5	6975.25	2738.375	1574.191	24889.6	3.827	2.755	10.5035	0.13056	4.831	60.295	13.39874	1073.415	1321.075	80.1145	3.05561	952.54	976.788	1.23134
2018-03-11 00:00:00	3437.5	12441.0	31461.5	7116.88	2791.875	1600.265	25421.7	3.809	2.74	10.2375	0.13023	4.731	62.095	13.49019	1074.735	1323.075	79.701	3.11706	965.551	997.502	1.23086
2018-03-13 00:00:00	3387.5	12175.75	31293.5	7041.75	2763.375	1594.261	24994.0	3.792	2.7955	10.3635	0.12746	4.702	60.885	13.391	1070.025	1326.115	79.92	3.10878	966.882	991.449	1.23929
2018-03-15 00:00:00	3420.5	12386.0	31408.5	7076.75	2757.5	1581.9265	24926.2	3.776	2.691	10.3065	0.12851	4.65	61.145	13.32755	1069.625	1316.315	80.2385	3.09802	954.721	988.208	1.22873
2018-03-18 00:00:00	3336.5	12362.5	31395.5	7036.25	2752.875	1585.3865	24920.0	3.679	2.688	10.3395	0.1274	4.515	62.185	13.28245	1068.945	1313.225	80.505	3.08285	949.663	995.358	1.22809
2018-03-20 00:00:00	3328.5	12338.0	31695.0	6907.25	2721.25	1571.991	24744.3	3.68	2.6855	10.2025	0.12698	4.4175	63.725	13.22025	1070.995	1311.415	80.9155	3.01823	943.652	983.6	1.22483
2018-03-22 00:00:00	3226.5	11918.0	30024.0	6672.125	2638.375	1535.0225	23757.0	3.691	2.6415	10.182	0.12854	4.442	64.215	13.352	1080.265	1331.035	80.992	3.00197	950.96	986.438	1.23514
2018-03-25 00:00:00	3209.5	11883.25	29952.0	6537.75	2594.625	1520.8155	23644.0	3.672	2.6075	10.1865	0.12654	4.507	65.845	13.45367	1091.805	1350.225	81.132	2.96765	950.581	977.46	1.23544
2018-03-27 00:00:00	3195.5	11851.25	30401.0	6551.5	2614.75	1512.7815	23852.5	3.674	2.7045	10.1085	0.12549	4.394	64.825	13.33164	1084.475	1345.465	81.3315	2.96926	946.437	974.49	1.24087
2018-03-29 00:00:00	3281.5	12121.5	30282.5	6571.13	2637.0	1528.423	24074.8	3.808	2.718	10.3565	0.12424	4.415	64.935	13.30566	1077.635	1325.5	80.995	3.0071	931.814	952.17	1.2324
2018-03-31 00:00:00	3281.5	12121.5	30282.5	6571.13	2637.0	1528.423	24074.8	3.808	2.718	10.3565	0.12424	4.415	64.935	13.30566	1077.635	1325.5	80.995	3.0071	931.814	952.17	1.2313
2018-04-02 00:00:00	3248.5	11993.5	29864.5	6399.625	2579.625	1493.6655	23589.7	3.821	2.6655	10.284	0.12484	4.401	62.925	13.4987	1089.635	1340.345	80.846	3.02231	935.562	938.813	1.22931
2018-04-04 00:00:00	3290.5	12109.5	30123.5	6593.5	2649.875	1534.067	24296.8	3.784	2.6975	10.0835	0.12308	4.488	63.645	13.279	1086.175	1334.395	81.724	3.00454	917.541	929.711	1.22874
2018-04-06 00:00:00	3319.5	12205.75	29832.0	6522.0	2631.75	1528.4415	24094.5	3.784	2.6675	10.0465	0.12405	4.527	63.495	13.40695	1085.425	1329.015	81.0525	3.024	914.102	907.725	1.2284
2018-04-08 00:00:00	3328.5	12275.0	30017.0	6474.0	2613.125	1519.8675	23981.0	3.851	2.6725	10.3215	0.12387	4.706	62.145	13.37424	1086.645	1333.795	81.205	3.03017	920.756	906.918	1.2271
2018-04-10 00:00:00	3350.5	12372.5	30754.0	6619.0	2652.375	1538.638	24294.8	3.82	2.6535	10.4445	0.12162	4.83	65.585	13.42539	1084.815	1340.535	80.853	3.12084	932.942	953.231	1.23628
2018-04-12 00:00:00	3364.5	12441.25	31035.5	6649.75	2654.375	1553.0915	24377.3	3.838	2.681	10.5445	0.12097	4.7325	66.985	13.37433	1085.505	1338.405	81.133	3.04088	928.723	965.23	1.2333
2018-04-15 00:00:00	3375.5	12497.5	30986.0	6692.13	2675.0	1558.7475	24478.2	3.79	2.7435	10.472	0.12151	4.595	67.155	13.49115	1088.805	1342.425	80.784	3.05676	931.215	989.32	1.23318
2018-04-17 00:00:00	3409.5	12615.0	30500.5	6827.0	2706.625	1582.2655	24711.0	3.791	2.7405	10.4145	0.11685	4.606	66.585	13.55405	1088.595	1346.695	80.296	3.07134	936.666	1014.783	1.23727
2018-04-19 00:00:00	3412.5	12580.5	30595.5	6779.25	2692.875	1573.0305	24605.2	3.779	2.6775	10.324	0.1175	4.708	68.345	13.96347	1090.255	1345.715	78.009	3.1133	935.326	1033.28	1.2274
2018-04-22 00:00:00	3424.5	12578.75	30348.5	6695.5	2678.25	1567.6545	24471.7	3.758	2.7375	10.234	0.11672	4.5795	68.305	13.9203	1085.585	1333.085	78.015	3.12175	926.132	1029.395	1.2274
2018-04-24 00:00:00	3414.5	12451.5	30469.5	6526.75	2637.875	1556.445	24001.2	3.837	2.7895	10.195	0.11192	4.69	67.855	13.67656	1088.045	1330.975	79.565	3.12588	931.696	971.04	1.22375
2018-04-26 00:00:00	3451.5	12572.5	30273.5	6748.0	2673.625	1558.545	24257.3	3.834	2.7975	10.259	0.11206	4.7605	68.135	13.66596	1088.305	1317.365	79.6535	3.10982	909.214	989.745	1.2125
2018-04-29 00:00:00	3460.5	12625.5	30236.0	6683.13	2675.125	1557.037	24286.8	3.898	2.7415	10.4465	0.11471	4.852	68.025	13.62955	1091.465	1323.025	80.08	3.0436	914.328	973.549	1.21227
2018-05-01 00:00:00	3462.5	12577.0	30474.0	6720.88	2656.125	1551.97	24073.0	3.937	2.782	10.402	0.11263	5.119	67.465	13.50039	1088.295	1304.845	80.6575	3.01857	894.863	945.735	1.19913
2018-05-03 00:00:00	3489.5	12763.75	30040.5	6669.0	2632.625	1547.102	23843.0	3.966	2.7095	10.36	0.11552	5.2005	68.465	13.72401	1095.165	1312.775	79.793	3.06136	903.751	963.006	1.19596
2018-05-06 00:00:00	3511.5	12873.25	30002.5	6784.5	2666.005	1569.6435	24282.7	3.901	2.7025	10.201	0.11363	5.073	69.805	13.81347	1099.595	1314.89	79.611	3.05698	910.693	976.024	1.19545
2018-05-08 00:00:00	3517.5	12947.5	30206.5	6823.25	2671.875	1587.005	24264.2	3.933	2.7185	10.1005	0.11378	5.002	70.035	13.90525	1108.885	1315.135	79.782	3.03689	915.179	972.868	1.18674
2018-05-10 00:00:00	3537.5	13044.25	30964.0	6957.25	2718.375	1604.918	24704.5	3.915	2.786	10.093	0.11117	4.894	71.555	14.02381	1108.505	1321.085	79.075	3.0812	924.572	997.735	1.19413
2018-05-13 00:00:00	3534.5	13025.0	31293.5	6974.0	2734.375	1610.782	24881.7	3.872	2.8015	9.9195	0.11056	4.837	70.645	13.97033	1103.935	1318.935	79.053	3.08872	923.453	993.631	1.19528
2018-05-15 00:00:00	3531.5	12995.5	30880.5	6882.5	2706.75	1598.945	24631.2	3.905	2.817	10.07	0.11359	4.8075	70.935	13.77108	1093.605	1292.415	79.4085	3.02994	898.242	984.11	1.18205
2018-05-17 00:00:00	3552.5	13114.5	30909.5	6911.75	2721.755	1627.105	24728.2	3.867	2.837	9.866	0.11424	4.841	71.615	13.93422	1094.055	1290.635	78.4915	3.05842	890.56	980.561	1.17728
2018-05-20 00:00:00	3557.5	13114.5	31128.5	6921.38	2728.755	1633.896	24902.5	3.944	2.8295	10.08	0.11571	5.111	71.675	13.97912	1096.915	1290.695	78.496	3.04659	886.307	972.051	1.17652
2018-05-22 00:00:00	3554.5	13125.25	31120.5	6907.63	2725.755	1624.831	24821.0	4.006	2.8965	10.212	0.12061	5.1015	72.165	14.05213	1096.765	1292.235	78.097	3.10237	908.488	993.308	1.17882
2018-05-24 00:00:00	3520.5	12920.0	30647.5	6957.5	2728.005	1630.758	24812.2	3.961	2.9235	10.262	0.12087	5.176	70.745	14.21047	1113.475	1305.145	78.3015	3.07679	910.234	976.189	1.16832
2018-05-27 00:00:00	3511.5	12988.5	30736.5	6981.75	2726.25	1629.925	24823.2	4.016	2.9275	10.262	0.12087	5.176	67.315	14.11232	1110.155	1297.665	78.741	3.06099	901.59	982.193	1.16888
2018-05-29 00:00:00	3407.5	12639.0	30164.0	6937.13	2690.625	1622.288	24333.2	3.876	2.8655	10.204	0.12193	5.238	66.845	14.22	1126.995	1300.765	79.372	3.03687	907.592	978.588	1.15377
2018-05-31 00:00:00	3413.5	12629.75	30370.5	6980.75	2707.75	1637.3085	24438.3	3.873	2.9175	10.107	0.12693	5.15	67.155	14.0613	1110.715	1300.115	79.0345	3.04354	909.673	990.149	1.16606
2018-06-03 00:00:00	3462.5	12761.25	30598.5	7075.125	2729.625	1649.355	24626.1	3.753	2.931	10.051	0.12416	5.104	65.635	14.0589	1109.095	1293.415	78.815	3.08137	903.773	1002.185	1.16674
2018-06-05 00:00:00	3461.5	12818.0	31038.5	7178.63	2751.005	1664.932	24822.8	3.742	2.866	9.9795	0.11921	5.007	65.515	14.07103	1106.635	1296.975	78.605	3.18745	902.233	995.273	1.17264
2018-06-07 00:00:00	3430.5	12678.75	31387.5	7156.25	2771.375	1669.964	25270.7	3.716	2.903	9.686	0.11722	5.2195	65.995	14.18726	1099.415	1297.025	77.5395	3.24834	900.776	1013.04	1.17746
2018-06-10 00:00:00	3441.5	12744.25	31029.5	7135.75	2772.375	1667.763	25281.8	3.634	2.915	9.61	0.12298	5.134	65.555	14.22381	1103.345	1298.825	77.5075	3.27583	906.451	1013.83	1.17847
2018-06-12 00:00:00	3476.5	12858.75	30978.5	7219.375	2788.505	1683.319	25327.3	3.704	2.917	9.4995	0.12265	5.2735	65.835	14.34727	1103.075	1295.675	76.874	3.22785	899.481	1021.354	1.17478
2018-06-14 00:00:00	3536.5	13162.75	30419.5	7307.0	2786.755	1685.4655	25184.3	3.602	2.9535	9.202	0.12132	4.9575	66.945	14.8514	1124.945	1302.965	75.8395	3.19029	905.477	1010.557	1.15911
2018-06-17 00:00:00	3487.5	12978.75	30419.5	7283.25	2785.875	1683.473	25090.2	3.526	3.0285	9.0465	0.12015	4.925	64.275	14.29932	1103.995	1280.065	77.2745	3.12521	889.114	989.72	1.15932
2018-06-19 00:00:00	3449.5	12742.5	29477.5	7248.5	2764.25	1695.1415	24731.2	3.51	2.9075	8.869	0.11853	4.732	65.025	14.08253	1100.045	1274.805	78.1225	3.03036	867.159	969.909	1.15884
2018-06-21 00:00:00	3400.5	12504.25	29048.5	7229.375	2752.375	1690.7315	24473.0	3.557	2.9745	8.793	0.11862	4.922	65.855	14.06978	1091.985	1267.765	77.6275	3.01912	864.056	954.287	1.16657
2018-06-24 00:00:00	3407.5	12486.25	29424.5	7220.75	2757.005	1685.1245	24595.8	3.493	2.9165	8.9525	0.12082	4.8605	68.655	14.13255	1089.465	1271.325	77.123	3.02914	877.713	959.353	1.16604
2018-06-26 00:00:00	3363.5	12245.25	28985.5	7096.63	2727.25	1669.5415	24286.7	3.496	2.9455	8.6485	0.1209	4.655	70.625	13.97842	1080.425	1258.685	77.284	2.98326	867.502	959.84	1.16496
2018-06-28 00:00:00	3384.5	12263.0	28282.5	7052.375	2718.125	1647.1995	24245.3	3.486	2.9465	8.6355	0.11914	4.6765	73.285	13.84971	1080.075	1249.055	77.961	2.939	850.564	946.47	1.15634
2018-06-30 00:00:00	3373.5	12270.5	28650.5	7067.63	2720.875	1642.206	24255.8	3.486	2.923	8.5855	0.11904	4.834	74.3	13.78796	1072.47	1252.61	77.8065	2.93461	853.385	955.96	1.16783
2018-07-02 00:00:00	3389.5	12303.5	28385.0	7108.75	2725.375	1655.853	24282.0	3.393	2.8605	8.504	0.11341	4.671	73.985	13.62596	1067.655	1242.725	78.322	2.91445	817.363	945.706	1.16416
2018-07-04 00:00:00	3402.5	12310.0	28022.5	7040.5	2719.75	1666.1285	24175.8	3.4055	2.8395	8.4255	0.11298	4.817	74.145	13.79761	1078.215	1257.135	78.139	2.83693	842.992	951.904	1.16604
2018-07-06 00:00:00	3451.5	12527.25	28196.0	7111.5	2734.375	1676.8035	24274.0	3.4055	2.8305	8.3655	0.11202	4.8735	73.135	13.73105	1075.715	1257.675	78.329	2.80633	842.217	951.349	1.17466
2018-07-08 00:00:00	3451.5	12532.25	28664.0	7237.13	2764.125	1698.457	24491.3	3.439	2.8415	8.739	0.113	4.9475	73.915	13.66989	1068.825	1255.925	78.2225	2.80116	845.247	955.29	1.17517
2018-07-10 00:00:00	3441.5	12488.5	28074.5	7243.0	2773.25	1685.0135	24691.2	3.33	2.7865	8.4535	0.1112	4.7415	74.025	13.65636	1069.405	1255.155	78.418	2.79664	843.17	940.823	1.1728
2018-07-12 00:00:00	3447.5	12521.25	28741.0	7386.13	2799.125	1690.6705	24927.7	3.372	2.799	8.338	0.10862	4.703	70.225	13.66976	1068.655	1246.425	78.1495	2.75618	841.532	949.21	1.16837
2018-07-15 00:00:00	3444.5	12518.0	28613.0	7410.13	2808.25	1690.5815	25047.5	3.366	2.766	8.1505	0.10688	4.8205	70.745	13.5401	1062.815	1241.755	78.486	2.75521	829.732	940.635	1.16786
2018-07-17 00:00:00	3459.5	12704.0	28407.5	7428.63	2814.375	1687.814	25120.5	3.3915	2.7445	8.3885	0.10897	4.855	67.765	13.36471	1053.415	1228.145	78.8175	2.72736	816.739	914.49	1.16534
2018-07-19 00:00:00	3458.5	12657.75	28036.0	7383.0	2806.375	1701.788	25048.7	3.4385	2.7715	8.4565	0.10736	4.906	68.035	13.15072	1050.355	1223.155	79.826	2.69182	808.182	874.663	1.17275
2018-07-22 00:00:00	3444.5	12521.25	28184.5	7370.75	2804.125	1695.804	25036.5	3.4795	2.7335	8.5085	0.1097	5.059	68.285	13.22924	1049.935	1231.975	79.392	2.73297	830.778	896.543	1.17405
2018-07-24 00:00:00	3472.5	12664.5	28821.5	7409.5	2818.125	1678.1875	25197.7	3.545	2.7405	8.5735	0.11026	5.001	68.685	13.25656	1048.475	1224.925	79.1035	2.78498	834.428	914.97	1.16847
2018-07-26 00:00:00	3504.5	12822.5	28743.0	7429.125	2840.875	1697.1085	25516.7	3.536	2.774	8.5685	0.10865	5.237	69.535	13.23747	1050.875	1223.395	79.4175	2.78838	826.983	931.95	1.16551
2018-07-29 00:00:00	3503.5	12795.5	28604.5	7292.5	2815.375	1657.5985	25391.8	3.6005	2.805	8.7615	0.10726	5.2285	68.965	13.28646	1049.125	1223.185	78.9185	2.78393	830.262	927.985	1.1659
2018-07-31 00:00:00	3518.5	12803.75	28798.5	7256.375	2813.625	1671.353	25376.2	3.5985	2.7925	9.0085	0.10405	5.433	68.375	13.27693	1047.115	1223.675	78.866	2.79751	837.457	934.386	1.16892
2018-08-02 00:00:00	3481.5	12572.0	27727.5	7388.0	2829.625	1681.988	25303.0	3.605	2.8295	8.8155	0.10404	5.524	68.915	13.22526	1043.855	1209.425	78.8745	2.71176	823.442	916.65	1.15708
2018-08-05 00:00:00	3486.5	12630.25	27824.0	7404.63	2840.625	1673.527	25408.8	3.65	2.862	8.8705	0.10795	5.4435	68.565	13.35389	1049.895	1213.815	78.683	2.73361	833.996	915.746	1.15614
2018-08-07 00:00:00	3500.5	12648.75	28289.5	7472.63	2858.755	1688.308	25591.7	3.655	2.902	8.886	0.10733	5.6045	69.165	13.26971	1044.605	1211.715	78.745	2.74023	831.467	912.0	1.16033
2018-08-09 00:00:00	3473.5	12598.25	28486.5	7463.375	2850.5	1689.707	25479.2	3.627	2.953	8.8795	0.10654	5.5525	66.715	13.39368	1051.955	1211.905	78.5305	2.75133	832.993	906.287	1.13775
2018-08-12 00:00:00	3405.5	12329.0	27815.5	7412.63	2831.875	1681.27	25266.7	3.5255	2.941	8.4375	0.10401	5.3765	67.915	13.44491	1063.865	1212.635	79.132	2.72523	828.934	910.449	1.1395
2018-08-14 00:00:00	3414.5	12363.5	27671.0	7460.0	2841.375	1694.682	25300.5	3.569	2.956	8.6575	0.10229	5.3395	66.755	13.25914	1052.345	1194.405	79.3535	2.67191	800.601	898.925	1.13468
2018-08-16 00:00:00	3378.5	12230.25	27214.0	7376.0	2842.625	1685.968	25581.7	3.6095	2.92	8.832	0.10154	5.359	65.415	12.9019	1033.015	1174.925	80.1085	2.59727	781.445	889.5	1.14403
2018-08-19 00:00:00	3377.5	12238.0	27196.0	7399.38	2855.125	1695.287	25683.7	3.594	2.929	8.888	0.10096	5.5395	65.875	12.92848	1034.645	1183.405	80.0395	2.63918	788.59	909.6	1.1438
2018-08-21 00:00:00	3404.5	12364.75	27714.5	7363.0	2850.125	1708.252	25679.8	3.4985	2.99	8.7185	0.10017	5.205	66.045	12.7693	1033.605	1196.275	80.918	2.67018	795.843	913.219	1.15762
2018-08-23 00:00:00	3423.5	12385.75	27542.5	7427.13	2857.625	1716.798	25655.0	3.434	2.9715	8.419	0.10007	5.1645	67.875	12.56912	1027.185	1185.395	81.6565	2.63423	776.206	915.237	1.16165
2018-08-26 00:00:00	3440.5	12443.0	27932.0	7514.75	2880.625	1729.468	25869.3	3.434	2.918	8.3885	0.10225	5.0945	68.635	12.76464	1037.695	1206.675	81.2635	2.69495	792.737	941.658	1.16452
2018-08-28 00:00:00	3453.5	12550.75	28336.5	7585.63	2901.375	1729.597	26107.3	3.397	2.861	8.219	0.1021	4.9375	68.565	12.61969	1028.025	1202.335	81.5075	2.71678	792.045	943.95	1.16933
2018-08-30 00:00:00	3422.5	12452.5	27779.5	7640.38	2897.875	1731.6	25968.8	3.484	2.896	8.18	0.10489	5.0945	70.025	12.48124	1028.805	1199.865	82.408	2.66716	791.334	969.173	1.16656
2018-09-01 00:00:00	3380.5	12343.5	27614.5	7673.88	2907.005	1742.589	26035.1	3.484	2.9295	8.3235	0.10554	5.194	69.9	12.52941	1035.415	1201.92	82.567	2.63112	787.77	982.85	1.16027
2018-09-03 00:00:00	3396.5	12345.5	27647.5	7672.25	2905.375	1741.529	26011.5	3.518	2.8755	8.356	0.10583	5.131	70.045	12.47692	1034.215	1199.695	82.865	2.62385	788.265	981.55	1.16142
2018-09-05 00:00:00	3311.5	12016.5	27016.5	7527.25	2887.875	1726.591	25958.8	3.494	2.799	8.2835	0.1068	4.984	68.635	12.20612	1029.945	1198.215	84.292	2.58885	785.325	974.05	1.16346
2018-09-07 00:00:00	3295.5	11940.25	26692.5	7437.5	2875.505	1713.923	26002.6	3.494	2.789	8.282	0.10751	4.895	67.745	12.204	1032.875	1200.575	84.7125	2.6069	792.515	975.45	1.15508
2018-09-09 00:00:00	3291.5	11936.75	26692.5	7455.38	2879.755	1715.777	25966.1	3.517	2.78	8.3215	0.1102	4.8905	68.175	12.25284	1034.735	1194.475	84.439	2.58995	782.33	980.336	1.15608
2018-09-11 00:00:00	3318.5	12001.0	26268.5	7509.38	2887.625	1720.954	26014.5	3.398	2.8425	8.2195	0.11105	4.962	69.875	12.18384	1030.705	1194.175	84.731	2.59396	792.248	979.4	1.15956
2018-09-13 00:00:00	3344.5	12098.5	27196.0	7571.75	2905.5	1714.959	26166.5	3.361	2.815	8.258	0.116	4.7505	68.775	12.13786	1030.935	1205.425	84.709	2.64891	804.232	984.6	1.16251
2018-09-16 00:00:00	3334.5	12083.5	26820.5	7534.25	2902.125	1719.543	26113.3	3.341	2.781	8.1925	0.11051	4.92	68.955	12.09487	1027.205	1195.325	84.8905	2.58695	793.388	977.4	1.16236
2018-09-18 00:00:00	3361.5	12182.5	27340.5	7495.25	2904.875	1713.388	26284.7	3.325	2.931	8.0605	0.10497	4.899	69.805	12.13892	1028.945	1201.195	84.618	2.70573	814.841	1014.55	1.16778
2018-09-20 00:00:00	3415.5	12385.0	27733.5	7616.88	2941.625	1723.5635	26719.0	3.395	2.979	8.3855	0.10867	5.0065	70.235	12.16816	1026.185	1209.225	84.2645	2.72634	834.886	1053.595	1.1744
2018-09-23 00:00:00	3405.5	12366.25	27572.5	7522.63	2927.875	1708.7085	26671.2	3.472	2.9865	8.3625	0.10841	5.01	71.605	12.14752	1019.395	1196.925	83.9455	2.8121	825.819	1049.7	1.17483
2018-09-25 00:00:00	3411.5	12399.0	27962.5	7623.5	2927.875	1711.1555	26516.8	3.5	3.073	8.3895	0.10364	5.02	72.155	12.30291	1021.395	1201.815	83.009	2.79438	824.606	1063.05	1.1763
2018-09-27 00:00:00	3430.5	12421.5	27902.5	7668.5	2923.125	1693.3055	26469.5	3.516	3.079	8.465	0.10058	4.9375	72.275	12.25544	1017.405	1185.065	82.998	2.74348	811.042	1084.805	1.1619
2018-09-30 00:00:00	3383.5	12213.5	27704.5	7707.88	2934.875	1703.658	26570.5	3.527	3.045	8.3775	0.10273	4.913	73.575	12.63124	1025.325	1189.005	81.249	2.77928	815.656	1075.802	1.16054
2018-10-02 00:00:00	3408.5	12266.25	26953.5	7662.13	2931.875	1657.522	26771.5	3.535	3.189	8.6005	0.11233	5.041	75.215	12.76657	1042.225	1206.915	81.7655	2.77913	833.329	1057.732	1.15506
2018-10-04 00:00:00	3362.5	12232.5	26492.5	7519.0	2911.125	1650.089	26644.5	3.561	3.201	8.5335	0.11448	5.005	74.765	12.66727	1041.995	1198.995	82.189	2.76189	824.876	1058.484	1.15227
2018-10-07 00:00:00	3331.5	12097.25	26340.0	7430.63	2894.005	1633.875	26442.0	3.551	3.2015	8.6605	0.11847	5.078	73.795	12.71238	1039.505	1196.655	82.163	2.74542	822.67	1074.67	1.15241
2018-10-09 00:00:00	3305.5	11949.5	26269.5	7390.13	2884.375	1624.544	26470.5	3.513	3.319	8.5685	0.12027	5.003	74.635	12.51956	1033.465	1189.555	82.613	2.79162	826.187	1074.231	1.1505
2018-10-11 00:00:00	3229.5	11631.75	25556.5	7100.5	2768.375	1556.986	25260.5	3.582	3.25	8.5475	0.12058	4.9245	71.335	12.57581	1051.835	1220.395	83.8085	2.75725	838.442	1078.882	1.15406
2018-10-14 00:00:00	3175.5	11464.0	25494.5	7146.5	2762.375	1546.498	25293.5	3.669	3.2245	8.6265	0.12174	5.039	72.125	12.66627	1058.145	1221.855	83.3495	2.79187	839.349	1069.331	1.15505
2018-10-16 00:00:00	3255.5	11795.25	25657.5	7342.25	2817.125	1595.994	25739.0	3.631	3.2615	8.7815	0.12401	5.0845	72.015	12.66088	1056.935	1221.895	83.5685	2.76146	842.06	1079.152	1.15766
2018-10-18 00:00:00	3209.5	11599.75	25368.5	7169.75	2778.125	1559.161	25345.0	3.6075	3.254	8.6155	0.12884	4.986	68.765	12.72897	1071.145	1227.375	84.0795	2.71242	829.047	1073.448	1.15165
2018-10-21 00:00:00	3216.5	11593.75	26172.0	7133.13	2771.375	1534.796	25323.5	3.605	3.204	8.5245	0.12954	5.005	69.525	12.72565	1066.715	1228.305	83.79	2.76021	831.013	1084.875	1.15108
2018-10-23 00:00:00	3161.5	11360.5	25563.5	7154.25	2747.375	1529.099	25211.5	3.592	3.228	8.525	0.129	4.9775	66.565	12.86478	1073.515	1231.355	83.4125	2.74515	832.13	1144.223	1.14707
2018-10-25 00:00:00	3120.5	11173.0	24646.5	6818.25	2660.125	1485.865	24754.5	3.537	3.1625	8.384	0.13035	4.761	66.705	12.86622	1084.325	1232.365	84.1635	2.73382	826.812	1103.758	1.13939
2018-10-28 00:00:00	3122.5	11189.25	24723.5	6905.375	2666.625	1492.239	24770.5	3.59	3.1465	8.443	0.13009	4.993	67.605	12.89508	1082.645	1233.625	83.8735	2.73544	832.899	1105.637	1.13983
2018-10-30 00:00:00	3173.5	11426.5	24737.5	6844.63	2689.755	1509.053	24843.5	3.56	3.1735	8.3135	0.1251	4.883	66.405	12.75109	1073.715	1217.715	84.5215	2.65875	835.321	1078.742	1.13455
2018-11-01 00:00:00	3230.5	11591.25	25992.5	7013.63	2730.625	1539.199	25271.0	3.593	3.2025	8.6565	0.12415	4.981	63.395	12.93399	1081.025	1232.365	83.6025	2.70505	864.509	1097.088	1.13878
