Date,EURUSD,FRXEUR,NSXUSD,HKXHKD,GRXEUR
28/3/2018,6949.23,5130.44,6949.23,30022.53,11940.71
29/3/2018,7063.44,5167.3,7063.44,30093.38,12096.73
2/4/2018,6870.12,#N/A,6870.12,#N/A,#N/A
3/4/2018,6941.28,5152.12,6941.28,30180.1,12002.45
4/4/2018,7042.11,5141.8,7042.11,29518.69,11957.9
5/4/2018,7076.55,5276.67,7076.55,#N/A,12305.19
6/4/2018,6915.11,5258.24,6915.11,29844.94,12241.27
9/4/2018,6950.34,5263.39,6950.34,30229.58,12261.75
10/4/2018,7094.3,5307.56,7094.3,30728.74,12397.32
11/4/2018,7069.03,5277.94,7069.03,30897.71,12293.97
12/4/2018,7140.25,5309.22,7140.25,30831.28,12415.01
13/4/2018,7106.65,5315.02,7106.65,30808.38,12442.4
16/4/2018,7156.28,5312.96,7156.28,30315.59,12391.41
17/4/2018,7281.1,5353.54,7281.1,30062.75,12585.57
18/4/2018,7295.24,5380.17,7295.24,30284.25,12590.83
19/4/2018,7238.06,5391.64,7238.06,30708.44,12567.42
20/4/2018,7146.13,5412.83,7146.13,30418.33,12540.5
23/4/2018,7128.6,5438.55,7128.6,30254.4,12572.39
24/4/2018,7007.35,5444.16,7007.35,30636.24,12550.82
25/4/2018,7003.74,5413.3,7003.74,30328.15,12422.3
26/4/2018,7118.68,5453.58,7118.68,30007.68,12500.47
27/4/2018,7119.8,5483.19,7119.8,30280.67,12580.87
30/4/2018,7066.27,5520.5,7066.27,30808.45,12612.11
1/5/2018,7130.7,#N/A,7130.7,#N/A,#N/A
2/5/2018,7100.9,5529.22,7100.9,30723.88,12802.25
3/5/2018,7088.15,5501.66,7088.15,30313.37,12690.15
4/5/2018,7209.62,5516.05,7209.62,29926.5,12819.6
7/5/2018,7265.21,5531.42,7265.21,29994.26,12948.14
8/5/2018,7266.9,5521.93,7266.9,30402.81,12912.21
9/5/2018,7339.91,5534.63,7339.91,30536.14,12943.06
10/5/2018,7404.97,5545.95,7404.97,30809.22,13022.87
11/5/2018,7402.88,5541.94,7402.88,31122.06,13001.24
14/5/2018,7411.32,5540.68,7411.32,31541.08,12977.71
15/5/2018,7351.63,5553.16,7351.63,31152.03,12970.04
16/5/2018,7398.3,5567.54,7398.3,31110.2,12996.33
17/5/2018,7382.47,5621.92,7382.47,30942.15,13114.61
18/5/2018,7354.34,5614.51,7354.34,31047.91,13077.72
21/5/2018,7394.04,5637.51,7394.04,31234.35,#N/A
22/5/2018,7378.46,5640.1,7378.46,#N/A,13169.92
23/5/2018,7425.96,5565.85,7425.96,30665.64,12976.84
24/5/2018,7424.43,5548.45,7424.43,30760.41,12855.09
25/5/2018,7433.85,5542.55,7433.85,30588.04,12938.01
29/5/2018,7396.59,5438.06,7396.59,30484.58,12666.51
30/5/2018,7462.45,5427.35,7462.45,30056.79,12783.76
31/5/2018,7442.12,5398.4,7442.12,30468.56,12604.89
1/6/2018,7554.33,5465.53,7554.33,30492.91,12724.27
4/6/2018,7606.46,5472.91,7606.46,30997.98,12770.75
5/6/2018,7637.86,5460.95,7637.86,31093.45,12787.13
6/6/2018,7689.24,5457.56,7689.24,31259.1,12830.07
7/6/2018,7635.07,5448.36,7635.07,31512.63,12811.05
8/6/2018,7645.51,5450.22,7645.51,30958.21,12766.55
11/6/2018,7659.93,5473.91,7659.93,31063.7,12842.91
12/6/2018,7703.79,5453.37,7703.79,31103.06,12842.3
13/6/2018,7695.7,5452.73,7695.7,30725.15,12890.58
14/6/2018,7761.04,5528.46,7761.04,30440.17,13107.1
15/6/2018,7746.38,5501.88,7746.38,30309.49,13010.55
18/6/2018,7747.03,5450.48,7747.03,#N/A,12834.11
19/6/2018,7725.59,5390.63,7725.59,29468.15,12677.97
20/6/2018,7781.51,5372.31,7781.51,29696.17,12695.16
21/6/2018,7712.95,5316.01,7712.95,29296.05,12511.91
22/6/2018,7692.82,5387.38,7692.82,29338.7,12579.72
25/6/2018,7532.01,5283.86,7532.01,28961.39,12270.33
26/6/2018,7561.63,5281.29,7561.63,28881.4,12234.34
27/6/2018,7445.08,5327.2,7445.08,28356.26,12348.61
28/6/2018,7503.68,5275.64,7503.68,28497.32,12177.23
29/6/2018,7510.3,5323.53,7510.3,28955.11,12306
2/7/2018,7567.69,5276.76,7567.69,#N/A,12238.17
3/7/2018,7502.67,5316.77,7502.67,28545.57,12349.14
5/7/2018,7586.43,5366.32,7586.43,28182.09,12464.29
6/7/2018,7688.39,5375.77,7688.39,28315.62,12496.17
9/7/2018,7756.2,5398.11,7756.2,28688.5,12543.89
10/7/2018,7759.2,5434.36,7759.2,28682.25,12609.85
11/7/2018,7716.61,5353.93,7716.61,28311.69,12417.13
12/7/2018,7823.92,5405.9,7823.92,28480.83,12492.97
13/7/2018,7825.98,5429.2,7825.98,28525.44,12540.73
16/7/2018,7805.72,5409.43,7805.72,28539.66,12561.02
17/7/2018,7855.12,5422.54,7855.12,28181.68,12661.54
18/7/2018,7854.44,5447.44,7854.44,28117.42,12765.94
19/7/2018,7825.3,5417.07,7825.3,28010.86,12686.29
20/7/2018,7820.2,5398.32,7820.2,28224.48,12561.42
23/7/2018,7841.87,5378.25,7841.87,28256.12,12548.57
24/7/2018,7840.77,5434.19,7840.77,28662.57,12689.39
25/7/2018,7932.24,5426.41,7932.24,28920.9,12579.33
26/7/2018,7852.18,5480.55,7852.18,28781.14,12809.23
27/7/2018,7737.42,5511.76,7737.42,28804.28,12860.4
30/7/2018,7630,5491.22,7630,28733.13,12798.2
31/7/2018,7671.79,5511.3,7671.79,28583.01,12805.5
1/8/2018,7707.29,5498.37,7707.29,28340.74,12737.05
2/8/2018,7802.69,5460.98,7802.69,27714.56,12546.33
3/8/2018,7812.01,5478.98,7812.01,27676.32,12615.76
6/8/2018,7859.68,5477.18,7859.68,27819.56,12598.21
7/8/2018,7883.66,5521.31,7883.66,28248.88,12648.19
8/8/2018,7888.33,5501.9,7888.33,28359.14,12633.54
9/8/2018,7891.78,5502.25,7891.78,28607.3,12676.11
10/8/2018,7839.11,5414.68,7839.11,28366.62,12424.35
13/8/2018,7819.71,5412.32,7819.71,27936.57,12358.74
14/8/2018,7870.89,5403.41,7870.89,27752.93,12358.87
15/8/2018,7774.12,5305.22,7774.12,27323.59,12163.01
16/8/2018,7806.52,5349.02,7806.52,27100.06,12237.17
17/8/2018,7816.33,5344.93,7816.33,27213.41,12210.55
20/8/2018,7821.01,5379.65,7821.01,27598.02,12331.3
21/8/2018,7859.17,5408.6,7859.17,27752.79,12384.49
22/8/2018,7889.1,5420.61,7889.1,27927.58,12385.7
23/8/2018,7878.46,5419.33,7878.46,27790.46,12365.58
24/8/2018,7945.98,5432.5,7945.98,27671.87,12394.52
27/8/2018,8017.9,5479.1,8017.9,28271.27,12538.31
28/8/2018,8030.04,5484.99,8030.04,28351.62,12527.42
29/8/2018,8109.69,5501.33,8109.69,28416.44,12561.68
30/8/2018,8088.36,5478.06,8088.36,28164.05,12494.24
31/8/2018,8109.54,5406.85,8109.54,27888.55,12364.06
4/9/2018,8091.25,5342.7,8091.25,27973.34,12210.21
5/9/2018,7995.17,5260.22,7995.17,27243.85,12040.46
6/9/2018,7922.73,5243.84,7922.73,26974.82,11955.25
7/9/2018,7902.54,5252.22,7902.54,26973.47,11959.63
10/9/2018,7924.16,5269.63,7924.16,26613.42,11986.34
11/9/2018,7972.47,5283.79,7972.47,26422.55,11970.27
12/9/2018,7954.23,5332.13,7954.23,26345.04,12032.3
13/9/2018,8013.71,5328.12,8013.71,27014.49,12055.55
14/9/2018,8010.04,5352.57,8010.04,27286.41,12124.33
17/9/2018,7895.79,5348.87,7895.79,26932.85,12096.41
18/9/2018,7956.11,5363.79,7956.11,27084.66,12157.67
19/9/2018,7950.04,5393.74,7950.04,27407.37,12219.02
20/9/2018,8028.23,5451.59,8028.23,27477.67,12326.48
21/9/2018,7986.96,5494.17,7986.96,27953.58,12430.88
24/9/2018,7993.25,5476.17,7993.25,27499.39,12350.82
25/9/2018,8007.47,5479.1,8007.47,#N/A,12374.66
26/9/2018,7990.37,5512.73,7990.37,27816.87,12385.89
27/9/2018,8041.97,5540.41,8041.97,27715.67,12435.59
28/9/2018,8046.35,5493.49,8046.35,27788.52,12246.73
1/10/2018,8037.3,5506.82,8037.3,#N/A,12339.03
2/10/2018,7999.55,5467.89,7999.55,27126.38,12287.58
3/10/2018,8025.09,5491.4,8025.09,27091.26,#N/A
4/10/2018,7879.51,5410.85,7879.51,26623.87,12244.14
5/10/2018,7788.45,5359.36,7788.45,26572.57,12111.9
8/10/2018,7735.95,5300.25,7735.95,26202.57,11947.16
9/10/2018,7738.02,5318.55,7738.02,26172.91,11977.22
10/10/2018,7422.05,5206.22,7422.05,26193.07,11712.5
11/10/2018,7329.06,5106.37,7329.06,25266.37,11539.35
12/10/2018,7496.89,5095.98,7496.89,25801.49,11523.81
15/10/2018,7430.74,5095.07,7430.74,25445.06,11614.16
16/10/2018,7645.49,5173.05,7645.49,25462.26,11776.55
17/10/2018,7642.7,5144.95,7642.7,#N/A,11715.03
18/10/2018,7485.14,5116.79,7485.14,25454.55,11589.21
19/10/2018,7449.03,5084.66,7449.03,25561.4,11553.83
22/10/2018,7468.63,5053.31,7468.63,26153.15,11524.34
23/10/2018,7437.54,4967.69,7437.54,25346.55,11274.28
24/10/2018,7108.4,4953.09,7108.4,25249.78,11191.63
25/10/2018,7318.34,5032.3,7318.34,24994.46,11307.12
26/10/2018,7167.21,4967.37,7167.21,24717.63,11200.62
29/10/2018,7050.29,4989.35,7050.29,24812.04,11335.48
30/10/2018,7161.65,4978.53,7161.65,24585.53,11287.39
31/10/2018,7305.9,5093.44,7305.9,24979.69,11447.51
1/11/2018,7434.06,5085.78,7434.06,25416,11468.54
2/11/2018,7356.99,5102.13,7356.99,26486.35,11518.99
5/11/2018,7328.85,5101.39,7328.85,25934.39,11494.96
6/11/2018,7375.96,5075.19,7375.96,26120.96,11484.34
7/11/2018,7570.75,5137.94,7570.75,26147.69,11579.1
8/11/2018,7530.88,5131.45,7530.88,26227.72,11527.32
9/11/2018,7406.9,5106.75,7406.9,25601.92,11529.16
12/11/2018,7200.87,5059.09,7200.87,25633.18,11325.44
13/11/2018,7200.87,5101.85,7200.87,25792.87,11472.22
14/11/2018,7136.39,5068.85,7136.39,25654.43,11412.53
15/11/2018,7259.03,5033.62,7259.03,26103.34,11353.67
16/11/2018,7247.87,5025.2,7247.87,26183.53,11341
19/11/2018,7028.48,4985.45,7028.48,26372,11244.54
20/11/2018,6908.82,4924.89,6908.82,25840.34,11066.41
21/11/2018,6972.25,4975.5,6972.25,25971.47,11244.17
23/11/2018,6938.98,4946.95,6938.98,25927.68,11192.69
26/11/2018,7081.85,4994.98,7081.85,26376.18,11354.72
27/11/2018,7082.7,4983.15,7082.7,26331.96,11309.11
28/11/2018,7291.59,4983.24,7291.59,26682.56,11298.88
29/11/2018,7273.08,5006.25,7273.08,26451.03,11298.23
30/11/2018,7330.54,5003.92,7330.54,26506.75,11257.24
3/12/2018,7441.51,5053.98,7441.51,27182.04,11465.46
4/12/2018,7158.43,5012.66,7158.43,27260.44,11335.32
6/12/2018,7188.26,4780.46,7188.26,26156.38,10810.98
7/12/2018,6969.25,4813.13,6969.25,26063.76,10788.09
10/12/2018,7020.52,4742.38,7020.52,25752.38,10622.07
11/12/2018,7031.83,4806.2,7031.83,25771.67,10780.51
12/12/2018,7098.31,4909.45,7098.31,26186.71,10929.43
13/12/2018,7070.33,4896.92,7070.33,26524.35,10924.7
14/12/2018,6910.66,4853.7,6910.66,26094.79,10865.77
17/12/2018,6753.73,4799.87,6753.73,26087.98,10772.2
18/12/2018,6783.91,4754.08,6783.91,25814.25,10740.89
19/12/2018,6636.83,4777.45,6636.83,25865.39,10766.21
20/12/2018,6528.41,4692.46,6528.41,25623.53,10611.1
21/12/2018,6332.99,4694.38,6332.99,25753.42,10633.82
24/12/2018,6192.92,4626.39,6192.92,25651.38,#N/A
26/12/2018,6554.36,#N/A,6554.36,#N/A,#N/A
27/12/2018,6579.49,4598.61,6579.49,25478.88,10381.51
28/12/2018,6584.52,4678.74,6584.52,25504.2,10558.96
31/12/2018,6635.28,4730.69,6635.28,25845.7,#N/A
2/1/2019,6665.94,4689.39,6665.94,25130.35,10580.19
3/1/2019,6463.5,4611.49,6463.5,25064.36,10416.66
4/1/2019,6738.86,4737.12,6738.86,25626.03,10767.69
7/1/2019,6823.47,4719.17,6823.47,25835.7,10747.81
8/1/2019,6897,4773.27,6897,25875.45,10803.98
9/1/2019,6957.08,4813.58,6957.08,26462.32,10893.32
10/1/2019,6986.07,4805.66,6986.07,26521.43,10921.59
11/1/2019,6971.48,4781.34,6971.48,26667.27,10887.46
14/1/2019,6905.92,4762.75,6905.92,26298.33,10855.91
15/1/2019,7023.83,4786.17,7023.83,26830.29,10891.79
16/1/2019,7034.69,4810.74,7034.69,26902.1,10931.24
17/1/2019,7084.46,4794.37,7084.46,26755.63,10918.62
18/1/2019,7157.23,4875.93,7157.23,27090.81,11205.54
22/1/2019,7020.36,4847.53,7020.36,27005.45,11090.11
23/1/2019,7025.77,4840.38,7025.77,27008.2,11071.54
24/1/2019,7073.46,4871.96,7073.46,27120.98,11130.18
25/1/2019,7164.86,4925.82,7164.86,27569.19,11281.79
28/1/2019,7085.69,4888.58,7085.69,27576.96,11210.31
29/1/2019,7028.29,4928.18,7028.29,27531.68,11218.83
30/1/2019,7183.08,4974.76,7183.08,27642.85,11181.66
31/1/2019,7281.74,4992.72,7281.74,27942.47,11173.1
1/2/2019,7263.87,5019.26,7263.87,27930.74,11180.66
4/2/2019,7347.54,5000.19,7347.54,27990.21,11176.58
5/2/2019,7402.08,5083.34,7402.08,#N/A,11367.98
6/2/2019,7375.28,5079.05,7375.28,#N/A,11324.72
7/2/2019,7288.35,4985.56,7288.35,#N/A,11022.02
8/2/2019,7298.2,4961.64,7298.2,27946.32,10906.78
11/2/2019,7307.91,5014.47,7307.91,28143.84,11014.59
12/2/2019,7414.62,5056.35,7414.62,28171.33,11126.08
13/2/2019,7420.38,5074.27,7420.38,28497.59,11167.22
14/2/2019,7426.95,5062.52,7426.95,28432.05,11089.79
15/2/2019,7472.41,5153.19,7472.41,27900.84,11299.8
19/2/2019,7486.77,5160.52,7486.77,28228.13,11309.21
20/2/2019,7489.07,5195.95,7489.07,28514.05,11401.97
21/2/2019,7459.71,5196.11,7459.71,28629.92,11423.28
22/2/2019,7527.55,5215.85,7527.55,28816.3,11457.7
25/2/2019,7554.46,5231.85,7554.46,28959.3,11505.39
26/2/2019,7549.3,5238.72,7549.3,28772.06,11540.79
27/2/2019,7554.51,5225.35,7554.51,28757.44,11487.33
28/2/2019,7532.53,5240.53,7532.53,28633.18,11515.64
1/3/2019,7595.35,5265.19,7595.35,28812.17,11601.68
4/3/2019,7577.57,5286.57,7577.57,28959.59,11592.66
5/3/2019,7576.36,5297.52,7576.36,28961.6,11620.74
6/3/2019,7505.92,5288.81,7505.92,29037.6,11587.63
7/3/2019,7421.46,5267.92,7421.46,28779.45,11517.8
8/3/2019,7408.141,5231.22,7408.141,28228.42,11457.84
11/3/2019,7558.063,5265.96,7558.063,28503.3,11543.48
12/3/2019,7591.031,5270.25,7591.031,28920.87,11524.17
13/3/2019,7643.406,5306.38,7643.406,28807.45,11572.41
14/3/2019,7630.91,5349.78,7630.91,28851.39,11587.47
15/3/2019,7688.527,5405.32,7688.527,29012.26,11685.69
18/3/2019,7714.477,5412.83,7714.477,29409.01,11657.06
19/3/2019,7723.945,5425.9,7723.945,29466.28,11788.41
20/3/2019,7728.969,5382.66,7728.969,29320.97,11603.89
21/3/2019,7838.961,5378.85,7838.961,29071.56,11549.96
22/3/2019,7642.668,5269.92,7642.668,29113.36,11364.17
25/3/2019,7637.543,5260.64,7637.543,28523.35,11346.65
26/3/2019,7691.523,5307.38,7691.523,28566.91,11419.48
27/3/2019,7643.379,5301.24,7643.379,28728.25,11419.04
28/3/2019,7669.164,5296.54,7669.164,28775.21,11428.16
29/3/2019,7729.32,5350.53,7729.32,29051.36,11526.04
1/4/2019,7828.91,5405.53,7828.91,29562.02,11681.99
2/4/2019,7848.688,5423.47,7848.688,29624.67,11754.79
3/4/2019,7895.551,5468.91,7895.551,29986.39,11954.4
4/4/2019,7891.785,5463.8,7891.785,29936.32,11988.01
5/4/2019,7938.691,5476.2,7938.691,#N/A,12009.75
8/4/2019,7953.883,5471.78,7953.883,30077.15,11963.4
9/4/2019,7909.277,5436.42,7909.277,30157.49,11850.57
10/4/2019,7964.242,5449.88,7964.242,30119.56,11905.91
11/4/2019,7947.359,5485.72,7947.359,29839.45,11935.2
12/4/2019,7984.164,5502.7,7984.164,29909.76,11999.93
15/4/2019,7976.012,5508.73,7976.012,29810.72,12020.28
16/4/2019,8000.227,5528.67,8000.227,30129.87,12101.32
17/4/2019,7996.078,5563.09,7996.078,30124.68,12153.07
18/4/2019,7998.063,5580.38,7998.063,29963.26,12222.39
19/4/2019,7998.063,#N/A,7998.063,#N/A,#N/A
22/4/2019,8015.266,#N/A,8015.266,#N/A,#N/A
23/4/2019,8120.82,5591.69,8120.82,29963.24,12235.51
24/4/2019,8102.016,5576.06,8102.016,29805.83,12313.16
25/4/2019,8118.684,5557.67,8118.684,29549.8,12282.6
26/4/2019,8146.398,5569.36,8146.398,29605.01,12315.18
29/4/2019,8161.852,5580.98,8161.852,29892.81,12328.02
30/4/2019,8095.387,5586.41,8095.387,29699.11,12344.08
1/5/2019,8049.641,#N/A,8049.641,#N/A,#N/A
2/5/2019,8036.773,5538.86,8036.773,29944.18,12345.42
3/5/2019,8163.996,5548.84,8163.996,30081.55,12412.75
6/5/2019,8123.289,5483.52,8123.289,29209.82,12286.88
7/5/2019,7963.758,5395.75,7963.758,29363.02,12092.74
8/5/2019,7943.32,5417.59,7943.32,29003.2,12179.93
9/5/2019,7910.586,5313.16,7910.586,28311.07,11973.92
10/5/2019,7916.941,5327.44,7916.941,28550.24,12059.83
13/5/2019,7647.023,5262.57,7647.023,#N/A,11876.65
14/5/2019,7734.492,5341.35,7734.492,28122.02,11991.62
15/5/2019,7822.148,5374.26,7822.148,28268.71,12099.57
16/5/2019,7898.047,5448.11,7898.047,28275.07,12310.37
17/5/2019,7816.285,5438.23,7816.285,27946.46,12238.94
20/5/2019,7702.375,5358.59,7702.375,27787.61,12041.29
21/5/2019,7785.723,5385.46,7785.723,27657.24,12143.47
22/5/2019,7750.844,5378.98,7750.844,27705.94,12168.74
23/5/2019,7628.285,5281.37,7628.285,27267.13,11952.41
24/5/2019,7637.008,5316.51,7637.008,27353.93,12011.04
28/5/2019,7607.352,5312.69,7607.352,27390.81,12027.05
29/5/2019,7547.309,5222.12,7547.309,27235.71,11837.81
30/5/2019,7567.715,5248.91,7567.715,27114.88,11902.08
31/5/2019,7453.148,5207.63,7453.148,26901.09,11726.84
3/6/2019,7333.02,5241.46,7333.02,26893.86,11792.81
4/6/2019,7527.117,5268.26,7527.117,26761.52,11971.17
5/6/2019,7575.477,5292,7575.477,26895.44,11980.81
6/6/2019,7615.555,5278.43,7615.555,26965.28,11953.14
7/6/2019,7742.102,5364.05,7742.102,#N/A,12045.38
10/6/2019,7823.168,5382.5,7823.168,27578.64,#N/A
11/6/2019,7822.566,5408.45,7822.566,27789.34,12155.81
12/6/2019,7792.719,5374.92,7792.719,27308.46,12115.68
13/6/2019,7837.129,5375.63,7837.129,27294.71,12169.05
14/6/2019,7796.66,5367.62,7796.66,27118.35,12096.4
17/6/2019,7845.023,5390.95,7845.023,27227.16,12085.82
18/6/2019,7953.883,5509.73,7953.883,27498.77,12331.75
19/6/2019,7987.324,5518.45,7987.324,28202.14,12308.53
20/6/2019,8051.34,5535.57,8051.34,28550.43,12355.39
21/6/2019,8031.707,5528.33,8031.707,28473.71,12339.92
24/6/2019,8005.695,5521.71,8005.695,28513,12274.57
25/6/2019,7884.715,5514.57,7884.715,28185.98,12228.44
26/6/2019,7909.973,5500.72,7909.973,28221.98,12245.32
27/6/2019,7967.758,5493.61,7967.758,28621.42,12271.03
28/6/2019,8006.242,5538.97,8006.242,28542.62,12398.8
1/7/2019,8091.164,5567.91,8091.164,#N/A,12521.38
2/7/2019,8109.094,5576.82,8109.094,28875.56,12526.72
3/7/2019,8170.23,5618.81,8170.23,28855.14,12616.24
5/7/2019,8161.789,5593.72,8161.789,28774.83,12568.53
8/7/2019,8098.383,5589.19,8098.383,28331.69,12543.51
9/7/2019,8141.727,5572.1,8141.727,28116.28,12436.55
10/7/2019,8202.531,5567.59,8202.531,28204.69,12373.41
11/7/2019,8196.043,5551.95,8196.043,28431.8,12332.12
12/7/2019,8244.145,5572.86,8244.145,28471.62,12323.32
15/7/2019,8258.184,5578.21,8258.184,28554.88,12387.34
16/7/2019,8222.797,5614.38,8222.797,28619.62,12430.97
17/7/2019,8185.207,5571.71,8185.207,28593.17,12341.03
18/7/2019,8207.242,5550.55,8207.242,28461.66,12227.85
19/7/2019,8146.488,5552.34,8146.488,28765.4,12260.07
22/7/2019,8204.137,5567.02,8204.137,28371.26,12289.4
23/7/2019,8251.402,5618.16,8251.402,28466.48,12490.74
24/7/2019,8321.5,5605.87,8321.5,28524.04,12522.89
25/7/2019,8238.539,5578.05,8238.539,28594.3,12362.1
26/7/2019,8330.211,5610.05,8330.211,28397.74,12419.9
29/7/2019,8293.328,5601.1,8293.328,28106.41,12417.47
30/7/2019,8273.613,5511.07,8273.613,28146.5,12147.24
31/7/2019,8175.418,5518.9,8175.418,27777.75,12189.04
1/8/2019,8111.121,5557.41,8111.121,27565.7,12253.15
2/8/2019,8004.074,5359,8004.074,26918.58,11872.44
5/8/2019,7726.039,5241.55,7726.039,26151.32,11658.51
6/8/2019,7833.266,5234.65,7833.266,25976.24,11567.96
7/8/2019,7862.824,5266.51,7862.824,25997.03,11650.15
8/8/2019,8039.156,5387.96,8039.156,26120.77,11845.41
9/8/2019,7959.141,5327.92,7959.141,25939.3,11693.8
12/8/2019,7863.41,5310.31,7863.41,25824.72,11679.68
13/8/2019,8016.359,5363.07,8016.359,25281.3,11750.13
14/8/2019,7773.938,5251.3,7773.938,25302.28,11492.66
15/8/2019,7766.617,5236.93,7766.617,25495.46,11412.67
16/8/2019,7895.992,5300.79,7895.992,25734.22,11562.74
19/8/2019,8002.813,5371.56,8002.813,26291.84,11715.37
20/8/2019,7948.559,5344.64,7948.559,26231.54,11651.18
21/8/2019,8020.207,5435.48,8020.207,26270.04,11802.85
22/8/2019,7991.387,5388.25,7991.387,26048.72,11747.04
23/8/2019,7751.766,5326.87,7751.766,26179.33,11611.51
26/8/2019,7853.734,5351.02,7853.734,25680.33,11658.04
27/8/2019,7826.945,5387.09,7826.945,25664.07,11730.02
28/8/2019,7856.883,5368.8,7856.883,25615.48,11701.02
29/8/2019,7973.395,5449.97,7973.395,25703.5,11838.88
30/8/2019,7962.883,5480.48,7962.883,25724.73,11939.28
3/9/2019,7874.16,5466.07,7874.16,25527.85,11910.86
4/9/2019,7976.879,5532.07,7976.879,26523.23,12025.04
5/9/2019,8116.828,5593.37,8116.828,26515.53,12126.78
6/9/2019,8103.074,5603.99,8103.074,26690.76,12191.73
9/9/2019,8087.438,5588.95,8087.438,26681.4,12226.1
10/9/2019,8084.156,5593.21,8084.156,26683.68,12268.71
11/9/2019,8169.68,5618.06,8169.68,27159.06,12359.07
12/9/2019,8194.469,5642.86,8194.469,27087.63,12410.25
13/9/2019,8176.715,5655.46,8176.715,27352.69,12468.53
16/9/2019,8153.543,5602.23,8153.543,27124.55,12380.31
17/9/2019,8186.016,5615.51,8186.016,26790.24,12372.61
18/9/2019,8177.391,5620.65,8177.391,26754.12,12389.62
19/9/2019,8182.879,5659.08,8182.879,26468.95,12457.7
20/9/2019,8117.676,5690.78,8117.676,26435.67,12468.01
23/9/2019,8112.461,5630.76,8112.461,26222.4,12342.33
24/9/2019,7993.625,5628.33,7993.625,26281,12307.15
25/9/2019,8077.383,5583.8,8077.383,25945.35,12234.18
26/9/2019,8030.66,5620.57,8030.66,26041.93,12288.54
27/9/2019,7939.625,5640.58,7939.625,25954.81,12380.94
30/9/2019,7999.34,5677.79,7999.34,26092.27,12428.08
1/10/2019,7908.684,5597.63,7908.684,#N/A,12263.83
2/10/2019,7785.246,5422.77,7785.246,26042.69,11925.25
3/10/2019,7872.266,5438.77,7872.266,26110.31,#N/A
4/10/2019,7982.473,5488.32,7982.473,25821.03,12012.81
7/10/2019,7956.293,5521.61,7956.293,#N/A,12097.43
8/10/2019,7823.777,5456.62,7823.777,25893.4,11970.2
9/10/2019,7903.742,5499.14,7903.742,25682.81,12094.26
10/10/2019,7950.781,5569.05,7950.781,25707.93,12164.2
11/10/2019,8057.039,5665.48,8057.039,26308.44,12511.65
14/10/2019,8048.648,5643.08,8048.648,26521.85,12486.56
15/10/2019,8148.707,5702.05,8148.707,26503.93,12629.79
16/10/2019,8124.184,5696.9,8124.184,26664.28,12670.11
17/10/2019,8156.852,5673.07,8156.852,26848.49,12654.95
18/10/2019,8089.543,5636.25,8089.543,26719.58,12633.6
21/10/2019,8162.988,5648.35,8162.988,26725.68,12747.96
22/10/2019,8104.297,5657.69,8104.297,26786.2,12754.69
23/10/2019,8119.793,5653.44,8119.793,26566.73,12798.19
24/10/2019,8185.797,5684.33,8185.797,26797.95,12872.1
25/10/2019,8243.117,5722.15,8243.117,26667.39,12894.51
28/10/2019,8325.984,5730.57,8325.984,26891.26,12941.71
29/10/2019,8276.852,5740.14,8276.852,26786.76,12939.62
30/10/2019,8303.977,5765.87,8303.977,26667.71,12910.23
31/10/2019,8292.359,5729.86,8292.359,26906.72,12866.79
1/11/2019,8386.398,5761.89,8386.398,27100.76,12961.05
4/11/2019,8433.199,5824.3,8433.199,27547.3,13136.28
5/11/2019,8434.68,5846.89,8434.68,27683.4,13148.5
6/11/2019,8410.629,5866.74,8410.629,27688.64,13179.89
7/11/2019,8434.516,5890.99,8434.516,27847.23,13289.46
8/11/2019,8475.313,5889.7,8475.313,27651.14,13228.56
11/11/2019,8464.277,5893.82,8464.277,26926.55,13198.37
12/11/2019,8486.09,5919.75,8486.09,27065.28,13283.51
13/11/2019,8482.102,5907.09,8482.102,26571.46,13230.07
14/11/2019,8479.016,5901.08,8479.016,26323.69,13180.23
15/11/2019,8540.828,5939.27,8540.828,26326.66,13241.75
18/11/2019,8549.938,5929.79,8549.938,26681.09,13207.01
19/11/2019,8570.656,5909.05,8570.656,27093.8,13221.12
20/11/2019,8526.73,5894.03,8526.73,26889.61,13158.14
21/11/2019,8506.211,5881.21,8506.211,26466.88,13137.7
22/11/2019,8519.887,5893.13,8519.887,26595.08,13163.88
25/11/2019,8632.488,5924.86,8632.488,26993.04,13246.45
26/11/2019,8647.934,5929.62,8647.934,26913.92,13236.42
27/11/2019,8705.176,5926.84,8705.176,26954,13287.07
29/11/2019,8665.473,5905.17,8665.473,26346.49,13236.38
2/12/2019,8567.988,5786.74,8567.988,26444.72,12964.68
3/12/2019,8520.645,5727.22,8520.645,26391.3,12989.29
4/12/2019,8566.672,5799.68,8566.672,26062.56,13140.57
5/12/2019,8570.703,5801.55,8570.703,26217.04,13054.8
6/12/2019,8656.527,5871.91,8656.527,26498.37,13166.58
9/12/2019,8621.828,5837.25,8621.828,26494.73,13105.61
10/12/2019,8616.184,5848.03,8616.184,26436.62,13070.72
11/12/2019,8654.051,5860.88,8654.051,26645.43,13146.74
12/12/2019,8717.316,5884.26,8717.316,26994.14,13221.64
13/12/2019,8734.879,5919.02,8734.879,27687.76,13282.72
16/12/2019,8814.227,5991.66,8814.227,27508.09,13407.66
17/12/2019,8823.355,5968.26,8823.355,27843.71,13287.83
18/12/2019,8827.734,5959.6,8827.734,27884.21,13222.16
